order_id,customer_id,product_id,order_date,channel,quantity,unit_price,status
1019,365,6,2025-07-27,Amazon,4,78.01,cancelled
1020,76,4,2025-12-27,Website,1,58.85,completed
1021,327,15,2025-05-26,eBay,5,64.05,completed
1022,138,9,2025-04-26,Amazon,3,109.74,refunded
1023,55,2,2025-10-22,Website,4,40.62,completed
1024,415,14,2025-07-28,Website,2,86.37,cancelled
1025,26,10,2025-09-15,eBay,1,16.0,completed
1026,270,2,2025-09-20,eBay,1,40.62,cancelled
1027,428,5,2025-05-09,Offline Trade,5,111.48,refunded
1028,253,10,2025-09-05,Amazon,5,16.0,completed
1029,456,3,2025-12-15,Offline Trade,4,87.18,cancelled
1030,408,8,2025-09-04,Website,1,68.99,completed
1031,418,13,2025-07-15,Amazon,1,21.93,completed
1032,362,5,2025-07-31,eBay,3,111.48,cancelled
1033,185,5,2025-01-05,eBay,5,111.48,completed
1034,97,3,2025-02-17,Offline Trade,3,87.18,completed
1035,413,13,2025-10-11,Amazon,1,21.93,refunded
1036,372,7,2025-07-01,Amazon,3,112.57,cancelled
1037,466,10,2025-04-04,Amazon,3,16.0,refunded
1038,111,9,2025-05-01,Amazon,2,109.74,completed
1039,443,12,2025-04-28,Amazon,2,71.75,completed
1040,62,13,2025-07-02,Amazon,5,21.93,completed
1041,365,10,2025-02-10,Offline Trade,1,16.0,cancelled
1042,434,16,2025-10-05,Website,1,17.01,refunded
1043,179,11,2025-11-14,eBay,3,42.45,refunded
1044,102,14,2025-05-21,Offline Trade,5,86.37,completed
1045,368,5,2025-05-24,Offline Trade,5,111.48,completed
1046,419,1,2025-03-07,Website,5,58.46,cancelled
1047,271,13,2025-09-02,Website,4,21.93,cancelled
1048,440,1,2025-07-21,Amazon,3,58.46,refunded
1049,427,2,2025-12-24,Offline Trade,1,40.62,completed
1050,99,10,2025-01-07,Amazon,1,16.0,refunded
1051,322,12,2025-02-21,eBay,5,71.75,completed
1052,148,7,2025-05-13,Amazon,5,112.57,cancelled
1053,248,16,2025-05-02,eBay,3,17.01,refunded
1054,101,4,2025-06-25,eBay,5,58.85,completed
1055,493,6,2025-08-06,Amazon,4,78.01,refunded
1056,448,15,2025-07-06,Offline Trade,3,64.05,completed
1057,218,9,2025-04-03,Amazon,4,109.74,cancelled
1058,185,7,2025-02-21,eBay,2,112.57,completed
1059,288,13,2025-08-10,Offline Trade,5,21.93,completed
1060,55,7,2025-03-18,Offline Trade,2,112.57,completed
1061,23,3,2025-08-04,Offline Trade,2,87.18,completed
1062,22,3,2025-10-01,eBay,5,87.18,refunded
1063,463,15,2025-05-09,Website,3,64.05,refunded
1064,317,2,2025-12-20,Amazon,1,40.62,completed
1065,368,10,2025-05-11,Offline Trade,2,16.0,completed
1066,251,5,2025-06-21,eBay,4,111.48,completed
1067,261,2,2025-10-14,eBay,3,40.62,completed
1068,380,2,2025-07-30,Website,1,40.62,completed
1069,160,16,2025-04-12,Amazon,5,17.01,completed
1070,341,11,2025-06-16,Offline Trade,3,42.45,refunded
1071,483,14,2025-07-15,eBay,1,86.37,refunded
1072,428,14,2025-03-27,eBay,2,86.37,refunded
1073,420,14,2025-10-20,Offline Trade,5,86.37,completed
1074,160,3,2025-03-24,eBay,1,87.18,completed
1075,291,2,2025-06-12,eBay,3,40.62,completed
1076,61,7,2025-11-27,Offline Trade,5,112.57,completed
1077,313,4,2025-07-05,Offline Trade,4,58.85,refunded
1078,117,1,2025-04-05,Website,2,58.46,completed
1079,260,2,2025-12-05,eBay,2,40.62,completed
1080,208,10,2025-03-27,Offline Trade,2,16.0,completed
1081,66,8,2025-02-02,Offline Trade,1,68.99,cancelled
1082,473,14,2025-01-14,Offline Trade,1,86.37,cancelled
1083,394,16,2025-02-23,eBay,1,17.01,cancelled
1084,423,13,2025-02-13,Offline Trade,2,21.93,completed
1085,414,15,2025-05-07,eBay,2,64.05,refunded
1086,319,15,2025-03-09,Amazon,2,64.05,completed
1087,193,7,2025-12-06,eBay,1,112.57,completed
1088,145,4,2025-08-28,eBay,4,58.85,cancelled
1089,102,3,2025-03-11,Amazon,4,87.18,cancelled
1090,262,8,2025-08-22,Offline Trade,5,68.99,cancelled
1091,309,9,2025-06-08,eBay,5,109.74,refunded
1092,443,5,2025-04-27,Website,5,111.48,refunded
1093,134,2,2025-07-07,Offline Trade,3,40.62,completed
1094,4,12,2025-06-05,Website,2,71.75,completed
1095,321,5,2025-03-11,eBay,5,111.48,completed
1096,183,11,2025-10-01,Website,4,42.45,refunded
1097,147,16,2025-06-03,Website,4,17.01,refunded
1098,276,5,2025-11-02,Amazon,3,111.48,completed
1099,314,11,2025-07-11,Amazon,5,42.45,refunded
1100,182,9,2025-08-12,Offline Trade,5,109.74,completed
1101,470,7,2025-11-27,Offline Trade,2,112.57,refunded
1102,344,12,2025-05-15,Website,2,71.75,refunded
1103,37,11,2025-09-22,eBay,2,42.45,completed
1104,298,2,2025-05-18,Offline Trade,5,40.62,completed
1105,285,2,2025-04-04,Amazon,1,40.62,completed
1106,111,11,2025-11-23,Offline Trade,1,42.45,cancelled
1107,249,4,2025-05-20,Offline Trade,4,58.85,completed
1108,293,7,2025-01-10,Amazon,3,112.57,completed
1109,161,14,2025-01-12,Amazon,5,86.37,completed
1110,376,8,2025-05-18,Amazon,3,68.99,refunded
1111,28,2,2025-04-30,Website,1,40.62,completed
1112,282,3,2025-09-10,Amazon,1,87.18,completed
1113,223,15,2025-06-09,Offline Trade,4,64.05,completed
1114,208,2,2025-12-23,Website,4,40.62,completed
1115,34,16,2025-03-16,Website,1,17.01,completed
1116,344,8,2025-02-06,Offline Trade,4,68.99,completed
1117,8,12,2025-05-09,Offline Trade,2,71.75,completed
1118,70,4,2025-05-08,Offline Trade,1,58.85,refunded
1119,17,15,2025-01-18,Amazon,2,64.05,refunded
1120,465,5,2025-09-24,Amazon,1,111.48,refunded
1121,493,14,2025-12-15,eBay,4,86.37,completed
1122,383,5,2025-11-19,Website,2,111.48,cancelled
1123,466,6,2025-03-04,eBay,5,78.01,refunded
1124,313,15,2025-04-12,eBay,3,64.05,completed
1125,274,12,2025-02-27,Amazon,2,71.75,refunded
1126,171,7,2025-01-08,Amazon,3,112.57,completed
1127,62,6,2025-03-03,Offline Trade,5,78.01,completed
1128,81,14,2025-01-22,Offline Trade,1,86.37,cancelled
1129,110,1,2025-07-10,Website,2,58.46,completed
1130,211,5,2025-09-13,Website,2,111.48,cancelled
1131,369,14,2025-11-17,Website,3,86.37,completed
1132,325,3,2025-11-27,Amazon,3,87.18,cancelled
1133,293,15,2025-03-06,Offline Trade,1,64.05,completed
1134,357,10,2025-10-13,eBay,3,16.0,refunded
1135,192,9,2025-01-11,Offline Trade,2,109.74,completed
1136,348,6,2025-05-09,Website,2,78.01,refunded
1137,356,15,2025-10-14,eBay,4,64.05,cancelled
1138,186,7,2025-04-08,Amazon,4,112.57,cancelled
1139,295,12,2025-06-15,Offline Trade,3,71.75,completed
1140,444,8,2025-10-11,Amazon,5,68.99,completed
1141,437,3,2025-03-21,Offline Trade,5,87.18,completed
1142,327,7,2025-10-05,eBay,3,112.57,refunded
1143,482,12,2025-11-23,Offline Trade,1,71.75,completed
1144,30,13,2025-11-14,eBay,1,21.93,cancelled
1145,345,7,2025-06-14,Website,2,112.57,cancelled
1146,221,6,2025-04-08,Offline Trade,4,78.01,cancelled
1147,313,14,2025-11-10,eBay,2,86.37,completed
1148,223,14,2025-11-25,eBay,4,86.37,completed
1149,392,16,2025-09-25,Website,1,17.01,completed
1150,171,12,2025-04-02,Website,2,71.75,completed
1151,472,4,2025-09-06,Amazon,1,58.85,completed
1152,103,1,2025-10-20,Offline Trade,1,58.46,refunded
1153,254,10,2025-11-16,eBay,5,16.0,completed
1154,88,10,2025-04-24,Website,3,16.0,completed
1155,131,14,2025-12-02,Offline Trade,2,86.37,completed
1156,168,6,2025-11-24,Website,4,78.01,completed
1157,293,8,2025-08-01,eBay,5,68.99,completed
1158,240,4,2025-05-17,Website,5,58.85,completed
1159,416,1,2025-02-09,Amazon,3,58.46,cancelled
1160,464,7,2025-02-21,Amazon,1,112.57,cancelled
1161,182,5,2025-04-08,Amazon,4,111.48,cancelled
1162,229,12,2025-10-19,Amazon,2,71.75,cancelled
1163,85,10,2025-08-01,Website,5,16.0,cancelled
1164,94,13,2025-12-12,Offline Trade,3,21.93,refunded
1165,435,4,2025-03-27,Amazon,1,58.85,cancelled
1166,51,10,2025-09-16,eBay,4,16.0,completed
1167,362,6,2025-11-04,Offline Trade,5,78.01,completed
1168,286,9,2025-10-09,eBay,3,109.74,completed
1169,348,3,2025-11-21,Offline Trade,4,87.18,completed
1170,259,5,2025-05-04,Amazon,5,111.48,refunded
1171,209,15,2025-05-11,eBay,5,64.05,refunded
1172,404,13,2025-07-23,Website,4,21.93,completed
1173,38,16,2025-11-02,Website,3,17.01,cancelled
1174,118,10,2025-06-04,Website,2,16.0,completed
1175,32,13,2025-04-20,eBay,2,21.93,completed
1176,347,7,2025-10-11,Amazon,3,112.57,completed
1177,296,13,2025-08-24,eBay,1,21.93,completed
1178,405,7,2025-05-16,eBay,2,112.57,cancelled
1179,366,16,2025-04-30,eBay,2,17.01,completed
1180,230,11,2025-10-20,Offline Trade,1,42.45,cancelled
1181,319,8,2025-02-09,eBay,2,68.99,refunded
1182,365,9,2025-09-07,Website,2,109.74,cancelled
1183,339,13,2025-01-20,Offline Trade,3,21.93,completed
1184,208,12,2025-06-21,eBay,1,71.75,refunded
1185,23,7,2025-03-03,Amazon,4,112.57,cancelled
1186,78,9,2025-11-21,Offline Trade,1,109.74,completed
1187,55,8,2025-09-26,Website,3,68.99,completed
1188,413,2,2025-10-17,Amazon,5,40.62,completed
1189,187,5,2025-12-24,Amazon,5,111.48,completed
1190,220,14,2025-12-11,Offline Trade,1,86.37,refunded
1191,46,1,2025-10-22,Website,5,58.46,completed
1192,162,2,2025-05-29,Offline Trade,4,40.62,completed
1193,442,12,2025-06-22,Website,2,71.75,refunded
1194,113,2,2025-01-26,Offline Trade,5,40.62,completed
1195,210,15,2025-07-24,Offline Trade,1,64.05,completed
1196,366,8,2025-09-04,Amazon,2,68.99,refunded
1197,220,7,2025-11-30,Amazon,4,112.57,cancelled
1198,44,10,2025-09-26,Amazon,5,16.0,completed
1199,65,7,2025-05-17,Offline Trade,1,112.57,completed
1200,313,3,2025-02-15,Website,5,87.18,refunded
1201,453,11,2025-07-07,eBay,4,42.45,completed
1202,424,5,2025-06-26,Website,3,111.48,completed
1203,322,14,2025-06-29,Offline Trade,2,86.37,cancelled
1204,44,15,2025-08-14,Website,2,64.05,completed
1205,452,6,2025-12-17,eBay,2,78.01,completed
1206,232,14,2025-02-27,Website,1,86.37,completed
1207,428,2,2025-03-17,eBay,5,40.62,completed
1208,420,15,2025-12-22,Website,3,64.05,completed
1209,282,14,2025-08-30,Website,4,86.37,completed
1210,481,5,2025-10-03,Amazon,2,111.48,completed
1211,406,8,2025-09-25,eBay,5,68.99,cancelled
1212,12,14,2025-11-15,Amazon,4,86.37,completed
1213,172,7,2025-10-26,Website,4,112.57,completed
1214,325,16,2025-01-31,eBay,2,17.01,completed
1215,241,15,2025-05-19,Website,5,64.05,refunded
1216,150,8,2025-02-04,Offline Trade,1,68.99,completed
1217,300,15,2025-02-25,Website,3,64.05,completed
1218,441,5,2025-04-29,Offline Trade,4,111.48,cancelled
1219,261,1,2025-06-11,Offline Trade,1,58.46,cancelled
1220,1,13,2025-02-15,Amazon,5,21.93,completed
1221,377,12,2025-08-23,Website,5,71.75,completed
1222,28,12,2025-09-29,eBay,2,71.75,completed
1223,385,4,2025-07-21,Amazon,4,58.85,completed
1224,15,6,2025-12-17,eBay,3,78.01,completed
1225,348,11,2025-05-01,eBay,3,42.45,completed
1226,339,12,2025-07-18,Website,3,71.75,cancelled
1227,433,8,2025-04-26,Amazon,3,68.99,completed
1228,85,13,2025-12-03,Amazon,4,21.93,completed
1229,217,14,2025-09-24,Amazon,4,86.37,refunded
1230,261,1,2025-10-21,Amazon,2,58.46,refunded
1231,420,1,2025-11-06,eBay,3,58.46,refunded
1232,41,1,2025-03-09,Amazon,5,58.46,completed
1233,263,12,2025-10-05,Amazon,5,71.75,completed
1234,203,6,2025-12-19,Amazon,3,78.01,refunded
1235,499,2,2025-12-02,Amazon,2,40.62,completed
1236,332,12,2025-10-13,Website,1,71.75,completed
1237,157,14,2025-03-16,Website,3,86.37,completed
1238,475,12,2025-07-30,eBay,4,71.75,refunded
1239,484,12,2025-03-19,Amazon,3,71.75,completed
1240,260,14,2025-04-05,Website,2,86.37,cancelled
1241,374,8,2025-05-17,Amazon,5,68.99,cancelled
1242,351,13,2025-04-29,Website,2,21.93,completed
1243,270,12,2025-12-19,Offline Trade,1,71.75,completed
1244,180,16,2025-11-06,Offline Trade,5,17.01,completed
1245,174,7,2025-07-18,Offline Trade,2,112.57,refunded
1246,140,5,2025-03-25,Amazon,2,111.48,completed
1247,386,8,2025-07-29,Website,1,68.99,completed
1248,338,15,2025-04-24,Amazon,4,64.05,completed
1249,231,3,2025-04-01,Offline Trade,1,87.18,cancelled
1250,245,6,2025-12-19,eBay,4,78.01,refunded
1251,248,4,2025-08-07,Offline Trade,2,58.85,completed
1252,293,14,2025-07-14,eBay,5,86.37,refunded
1253,383,1,2025-10-20,Website,5,58.46,cancelled
1254,320,2,2025-08-20,Offline Trade,1,40.62,completed
1255,357,9,2025-09-23,Offline Trade,2,109.74,completed
1256,197,5,2025-07-18,Website,5,111.48,completed
1257,157,6,2025-08-14,Offline Trade,3,78.01,completed
1258,440,16,2025-08-25,Amazon,3,17.01,refunded
1259,381,6,2025-11-10,Website,3,78.01,cancelled
1260,381,8,2025-08-26,Offline Trade,2,68.99,completed
1261,446,1,2025-02-27,Amazon,5,58.46,cancelled
1262,270,2,2025-03-11,Offline Trade,5,40.62,refunded
1263,110,10,2025-08-19,Website,3,16.0,completed
1264,387,14,2025-10-30,Amazon,4,86.37,refunded
1265,275,2,2025-05-09,eBay,1,40.62,completed
1266,296,1,2025-02-16,Website,1,58.46,refunded
1267,329,7,2025-02-13,Offline Trade,3,112.57,cancelled
1268,55,12,2025-03-23,Offline Trade,5,71.75,cancelled
1269,136,7,2025-01-23,Amazon,4,112.57,completed
1270,126,13,2025-12-04,Amazon,5,21.93,completed
1271,315,9,2025-04-02,Website,2,109.74,refunded
1272,97,13,2025-06-08,Offline Trade,3,21.93,completed
1273,471,10,2025-03-02,Amazon,2,16.0,completed
1274,393,8,2025-11-15,eBay,1,68.99,completed
1275,357,10,2025-09-12,Offline Trade,4,16.0,cancelled
1276,253,5,2025-11-08,Offline Trade,1,111.48,completed
1277,428,15,2025-10-29,Offline Trade,2,64.05,refunded
1278,481,11,2025-08-15,Website,4,42.45,cancelled
1279,184,1,2025-01-04,Amazon,5,58.46,cancelled
1280,282,8,2025-11-14,Amazon,3,68.99,completed
1281,215,11,2025-03-17,Website,2,42.45,completed
1282,26,3,2025-03-16,Website,1,87.18,cancelled
1283,473,8,2025-06-02,eBay,5,68.99,completed
1284,219,9,2025-02-25,Offline Trade,1,109.74,completed
1285,415,15,2025-12-11,eBay,2,64.05,cancelled
1286,335,15,2025-10-21,Amazon,5,64.05,refunded
1287,213,15,2025-07-04,Website,5,64.05,completed
1288,359,2,2025-06-15,eBay,3,40.62,refunded
1289,261,4,2025-08-07,Website,1,58.85,completed
1290,458,9,2025-03-10,Website,4,109.74,completed
1291,431,3,2025-09-27,Offline Trade,3,87.18,cancelled
1292,270,16,2025-12-23,Amazon,2,17.01,cancelled
1293,478,5,2025-02-25,Website,1,111.48,refunded
1294,54,15,2025-12-28,eBay,5,64.05,refunded
1295,256,15,2025-06-12,eBay,5,64.05,cancelled
1296,166,8,2025-11-16,eBay,5,68.99,completed
1297,116,7,2025-10-16,Offline Trade,5,112.57,cancelled
1298,232,13,2025-09-10,Amazon,4,21.93,cancelled
1299,454,2,2025-12-29,eBay,2,40.62,completed
1300,99,13,2025-03-02,Website,1,21.93,refunded
1301,268,15,2025-04-17,Offline Trade,1,64.05,refunded
1302,201,9,2025-06-20,eBay,1,109.74,cancelled
1303,350,14,2025-01-06,Amazon,2,86.37,completed
1304,367,11,2025-02-04,eBay,3,42.45,completed
1305,263,11,2025-10-09,eBay,5,42.45,completed
1306,465,16,2025-12-18,eBay,1,17.01,completed
1307,376,7,2025-10-19,Website,4,112.57,completed
1308,354,12,2025-06-19,eBay,2,71.75,refunded
1309,269,5,2025-01-19,Amazon,4,111.48,refunded
1310,406,3,2025-11-18,Offline Trade,2,87.18,cancelled
1311,360,3,2025-08-25,Offline Trade,3,87.18,completed
1312,97,12,2025-06-03,eBay,5,71.75,cancelled
1313,240,8,2025-01-10,Amazon,5,68.99,cancelled
1314,105,5,2025-07-01,Website,3,111.48,completed
1315,211,1,2025-01-16,eBay,3,58.46,refunded
1316,166,4,2025-03-26,Offline Trade,5,58.85,completed
1317,153,1,2025-03-01,eBay,5,58.46,completed
1318,387,15,2025-05-20,Offline Trade,1,64.05,completed
1319,124,3,2025-05-02,eBay,4,87.18,refunded
1320,379,8,2025-04-21,eBay,3,68.99,completed
1321,65,10,2025-07-11,Website,1,16.0,completed
1322,109,11,2025-08-16,Website,1,42.45,refunded
1323,434,15,2025-03-20,Amazon,5,64.05,completed
1324,2,2,2025-09-26,eBay,4,40.62,completed
1325,131,2,2025-02-20,Amazon,2,40.62,completed
1326,63,8,2025-08-24,Offline Trade,1,68.99,cancelled
1327,435,2,2025-01-03,eBay,1,40.62,completed
1328,377,16,2025-02-14,eBay,5,17.01,refunded
1329,130,14,2025-02-22,eBay,1,86.37,completed
1330,30,16,2025-06-09,Amazon,5,17.01,completed
1331,275,12,2025-04-09,eBay,2,71.75,completed
1332,71,5,2025-06-13,Offline Trade,5,111.48,completed
1333,431,5,2025-03-18,Amazon,3,111.48,completed
1334,203,14,2025-01-08,Website,1,86.37,completed
1335,73,9,2025-06-29,eBay,5,109.74,completed
1336,194,3,2025-12-27,eBay,2,87.18,cancelled
1337,465,15,2025-03-29,Website,2,64.05,completed
1338,431,7,2025-06-23,Offline Trade,5,112.57,completed
1339,324,9,2025-01-15,Offline Trade,2,109.74,completed
1340,94,3,2025-07-16,Website,1,87.18,completed
1341,243,16,2025-07-20,Amazon,4,17.01,cancelled
1342,185,12,2025-11-19,Offline Trade,5,71.75,cancelled
1343,390,6,2025-06-09,eBay,3,78.01,completed
1344,24,11,2025-02-10,Offline Trade,5,42.45,cancelled
1345,489,13,2025-02-17,Offline Trade,2,21.93,completed
1346,227,7,2025-06-08,Offline Trade,4,112.57,refunded
1347,260,16,2025-04-25,Amazon,2,17.01,cancelled
1348,401,16,2025-07-06,Offline Trade,3,17.01,completed
1349,434,9,2025-06-16,Offline Trade,3,109.74,refunded
1350,28,4,2025-02-03,Offline Trade,1,58.85,completed
1351,315,10,2025-09-03,Offline Trade,3,16.0,completed
1352,33,11,2025-06-28,Amazon,3,42.45,cancelled
1353,210,4,2025-07-27,Website,1,58.85,completed
1354,238,7,2025-11-29,Website,5,112.57,completed
1355,288,2,2025-08-25,Offline Trade,5,40.62,cancelled
1356,240,13,2025-05-03,Amazon,4,21.93,cancelled
1357,302,9,2025-09-04,Offline Trade,2,109.74,completed
1358,95,3,2025-04-17,Offline Trade,3,87.18,refunded
1359,49,11,2025-06-25,Amazon,5,42.45,completed
1360,389,5,2025-12-31,Offline Trade,1,111.48,completed
1361,372,4,2025-11-02,Offline Trade,5,58.85,completed
1362,393,3,2025-02-19,Offline Trade,5,87.18,completed
1363,435,7,2025-07-27,Website,3,112.57,cancelled
1364,241,8,2025-12-17,Offline Trade,1,68.99,completed
1365,160,6,2025-11-27,Website,4,78.01,completed
1366,141,3,2025-03-13,Website,2,87.18,completed
1367,481,6,2025-08-20,eBay,2,78.01,refunded
1368,168,8,2025-10-23,Offline Trade,5,68.99,completed
1369,443,1,2025-12-15,eBay,2,58.46,completed
1370,194,6,2025-12-14,eBay,5,78.01,refunded
1371,373,3,2025-02-15,Website,3,87.18,cancelled
1372,342,2,2025-07-26,Amazon,5,40.62,completed
1373,164,1,2025-07-09,Website,1,58.46,completed
1374,304,10,2025-07-03,Website,5,16.0,completed
1375,51,13,2025-05-01,Offline Trade,1,21.93,cancelled
1376,483,10,2025-11-17,eBay,4,16.0,refunded
1377,498,9,2025-07-15,Offline Trade,4,109.74,cancelled
1378,342,15,2025-12-06,Amazon,2,64.05,refunded
1379,19,16,2025-04-07,Offline Trade,2,17.01,completed
1380,208,3,2025-03-20,eBay,4,87.18,completed
1381,92,4,2025-01-06,Website,2,58.85,completed
1382,283,16,2025-09-07,Offline Trade,2,17.01,completed
1383,497,2,2025-03-12,Offline Trade,1,40.62,refunded
1384,485,9,2025-08-06,Amazon,5,109.74,refunded
1385,166,1,2025-08-06,Offline Trade,5,58.46,refunded
1386,461,7,2025-04-26,Amazon,3,112.57,refunded
1387,404,12,2025-01-04,Offline Trade,5,71.75,completed
1388,319,6,2025-05-18,Offline Trade,5,78.01,cancelled
1389,376,12,2025-07-07,Website,5,71.75,completed
1390,442,4,2025-09-05,eBay,5,58.85,completed
1391,175,5,2025-09-04,Website,5,111.48,completed
1392,489,10,2025-05-24,Offline Trade,5,16.0,cancelled
1393,127,6,2025-09-25,Website,1,78.01,completed
1394,4,9,2025-11-19,Website,4,109.74,cancelled
1395,76,12,2025-06-09,Website,5,71.75,completed
1396,450,13,2025-01-06,Offline Trade,5,21.93,refunded
1397,62,1,2025-08-29,eBay,5,58.46,refunded
1398,31,5,2025-05-31,eBay,3,111.48,completed
1399,51,12,2025-12-22,eBay,1,71.75,cancelled
1400,89,15,2025-02-01,Offline Trade,3,64.05,cancelled
1401,476,12,2025-10-21,Website,2,71.75,completed
1402,264,3,2025-01-14,eBay,5,87.18,refunded
1403,214,7,2025-03-06,Website,1,112.57,completed
1404,479,16,2025-03-09,eBay,3,17.01,completed
1405,248,14,2025-01-08,Website,3,86.37,cancelled
1406,197,15,2025-10-30,Amazon,2,64.05,refunded
1407,93,3,2025-03-31,eBay,3,87.18,completed
1408,492,5,2025-04-03,Website,4,111.48,completed
1409,360,12,2025-03-16,Amazon,1,71.75,refunded
1410,481,8,2025-07-16,Amazon,4,68.99,refunded
1411,361,1,2025-04-18,eBay,2,58.46,completed
1412,415,5,2025-03-01,Website,3,111.48,completed
1413,338,6,2025-07-24,Offline Trade,4,78.01,completed
1414,59,4,2025-09-30,Amazon,4,58.85,refunded
1415,264,7,2025-08-31,eBay,4,112.57,completed
1416,301,8,2025-08-11,Website,5,68.99,completed
1417,401,16,2025-07-15,eBay,4,17.01,cancelled
1418,126,7,2025-02-19,eBay,1,112.57,refunded
1419,337,8,2025-11-30,eBay,5,68.99,completed
1420,289,14,2025-05-17,Website,3,86.37,completed
1421,242,9,2025-07-20,Offline Trade,5,109.74,completed
1422,81,9,2025-04-10,eBay,5,109.74,completed
1423,119,8,2025-10-08,Website,3,68.99,completed
1424,293,15,2025-01-07,Offline Trade,1,64.05,completed
1425,236,9,2025-02-23,Offline Trade,5,109.74,completed
1426,140,15,2025-05-26,eBay,2,64.05,completed
1427,454,1,2025-01-13,Website,1,58.46,completed
1428,486,16,2025-12-03,Amazon,5,17.01,cancelled
1429,295,5,2025-12-29,Website,1,111.48,completed
1430,338,8,2025-03-08,Offline Trade,5,68.99,cancelled
1431,297,1,2025-02-26,Amazon,2,58.46,completed
1432,199,14,2025-08-28,Website,3,86.37,refunded
1433,247,16,2025-08-07,eBay,3,17.01,completed
1434,38,11,2025-02-07,eBay,2,42.45,completed
1435,442,9,2025-07-18,eBay,4,109.74,completed
1436,245,3,2025-05-16,Amazon,3,87.18,refunded
1437,341,10,2025-09-09,Amazon,1,16.0,cancelled
1438,300,12,2025-04-02,Offline Trade,4,71.75,completed
1439,35,2,2025-10-04,Offline Trade,2,40.62,completed
1440,128,9,2025-11-26,Website,5,109.74,refunded
1441,401,11,2025-02-22,Website,3,42.45,completed
1442,325,1,2025-10-20,eBay,1,58.46,refunded
1443,334,14,2025-09-12,Amazon,1,86.37,completed
1444,323,5,2025-12-07,Offline Trade,1,111.48,completed
1445,26,7,2025-12-25,eBay,2,112.57,refunded
1446,84,13,2025-01-02,Offline Trade,5,21.93,refunded
1447,75,12,2025-07-26,Website,4,71.75,cancelled
1448,402,13,2025-01-02,Offline Trade,2,21.93,refunded
1449,402,10,2025-10-18,eBay,1,16.0,completed
1450,266,3,2025-07-25,Website,3,87.18,completed
1451,30,1,2025-10-01,eBay,3,58.46,completed
1452,92,10,2025-05-29,Amazon,4,16.0,completed
1453,294,14,2025-01-21,Offline Trade,5,86.37,completed
1454,304,4,2025-12-23,Offline Trade,3,58.85,completed
1455,174,7,2025-09-07,Website,3,112.57,refunded
1456,84,4,2025-03-13,Website,2,58.85,completed
1457,440,1,2025-10-31,Amazon,1,58.46,refunded
1458,248,16,2025-02-02,eBay,4,17.01,refunded
1459,299,13,2025-08-19,Website,5,21.93,completed
1460,290,15,2025-01-29,eBay,3,64.05,completed
1461,432,9,2025-03-02,Amazon,4,109.74,cancelled
1462,181,5,2025-12-14,Amazon,4,111.48,cancelled
1463,267,2,2025-02-06,Website,2,40.62,completed
1464,138,5,2025-12-01,Website,4,111.48,refunded
1465,119,4,2025-01-24,Amazon,5,58.85,completed
1466,323,13,2025-03-30,Website,1,21.93,completed
1467,457,4,2025-08-22,Amazon,1,58.85,cancelled
1468,17,11,2025-02-24,Website,1,42.45,refunded
1469,79,7,2025-11-12,Amazon,5,112.57,completed
1470,196,5,2025-08-07,eBay,2,111.48,refunded
1471,40,15,2025-03-03,Amazon,3,64.05,completed
1472,29,9,2025-01-24,Amazon,2,109.74,completed
1473,26,6,2025-03-03,eBay,1,78.01,completed
1474,328,13,2025-03-28,eBay,4,21.93,cancelled
1475,270,9,2025-08-13,Amazon,2,109.74,cancelled
1476,51,4,2025-03-10,Website,1,58.85,cancelled
1477,247,5,2025-03-22,Website,4,111.48,refunded
1478,335,13,2025-01-04,Website,1,21.93,completed
1479,41,5,2025-12-28,eBay,1,111.48,refunded
1480,253,4,2025-12-21,Amazon,4,58.85,completed
1481,249,6,2025-11-24,eBay,2,78.01,cancelled
1482,109,16,2025-07-30,Amazon,4,17.01,completed
1483,372,1,2025-12-21,Website,5,58.46,cancelled
1484,173,6,2025-09-13,Website,2,78.01,completed
1485,51,7,2025-08-03,Website,3,112.57,cancelled
1486,376,9,2025-04-09,Website,2,109.74,cancelled
1487,269,14,2025-11-13,eBay,1,86.37,cancelled
1488,236,3,2025-04-23,Offline Trade,5,87.18,completed
1489,317,6,2025-01-28,Amazon,3,78.01,completed
1490,462,10,2025-12-17,Offline Trade,2,16.0,refunded
1491,484,16,2025-03-23,Website,2,17.01,completed
1492,166,13,2025-05-26,Amazon,3,21.93,refunded
1493,313,1,2025-06-21,Offline Trade,3,58.46,completed
1494,106,16,2025-01-27,Amazon,1,17.01,completed
1495,312,15,2025-09-06,Website,1,64.05,completed
1496,268,14,2025-08-16,eBay,2,86.37,refunded
1497,223,3,2025-12-13,eBay,2,87.18,completed
1498,51,11,2025-06-16,Amazon,1,42.45,completed
1499,41,4,2025-07-31,Amazon,2,58.85,refunded
1500,228,11,2025-02-07,Offline Trade,2,42.45,cancelled
1501,498,9,2025-01-28,Offline Trade,4,109.74,completed
1502,350,10,2025-11-09,Offline Trade,2,16.0,completed
1503,325,5,2025-07-11,Amazon,4,111.48,refunded
1504,41,15,2025-11-20,eBay,2,64.05,completed
1505,292,12,2025-06-21,Amazon,2,71.75,completed
1506,120,2,2025-01-31,eBay,5,40.62,completed
1507,199,16,2025-08-27,Offline Trade,1,17.01,refunded
1508,162,11,2025-06-25,Amazon,2,42.45,completed
1509,210,11,2025-03-22,Amazon,5,42.45,cancelled
