order_id,customer_id,product_id,order_date,channel,quantity,unit_price,status,gross_revenue
889,96,15,2025-08-08,eBay,1,64.05,cancelled,64.05
890,98,3,2025-03-08,Amazon,3,87.18,cancelled,261.54
891,338,11,2025-01-03,eBay,3,42.45,refunded,127.35
892,266,2,2025-01-21,Amazon,2,40.62,completed,81.24
893,413,4,2025-01-27,eBay,5,58.85,refunded,294.25
894,371,4,2025-10-09,eBay,5,58.85,completed,294.25
895,475,10,2025-09-27,Amazon,3,16.0,completed,48.0
896,217,15,2025-02-04,Amazon,5,64.05,refunded,320.25
897,138,6,2025-10-02,Offline Trade,5,78.01,completed,390.05
898,191,1,2025-04-24,Amazon,3,58.46,completed,175.38
899,149,5,2025-07-04,eBay,3,111.48,completed,334.44
900,326,8,2025-09-29,Offline Trade,5,68.99,cancelled,344.95
901,439,4,2025-02-28,eBay,1,58.85,refunded,58.85
902,239,12,2025-11-25,Amazon,2,71.75,completed,143.5
903,475,1,2025-07-15,Website,3,58.46,refunded,175.38
904,119,11,2025-10-04,eBay,3,42.45,completed,127.35
905,381,4,2025-07-11,Offline Trade,5,58.85,refunded,294.25
906,24,3,2025-06-01,Amazon,1,87.18,completed,87.18
907,199,12,2025-02-12,Website,5,71.75,completed,358.75
908,403,12,2025-10-01,Website,5,71.75,completed,358.75
909,472,10,2025-12-10,Amazon,2,16.0,refunded,32.0
910,343,7,2025-04-16,Offline Trade,1,112.57,completed,112.57
911,273,10,2025-01-13,Offline Trade,2,16.0,completed,32.0
912,471,14,2025-02-14,Website,1,86.37,completed,86.37
913,416,8,2025-05-09,Website,2,68.99,cancelled,137.98
914,152,7,2025-05-13,Offline Trade,2,112.57,refunded,225.14
915,418,6,2025-11-19,Offline Trade,4,78.01,refunded,312.04
916,399,13,2025-01-09,Offline Trade,3,21.93,completed,65.79
917,346,2,2025-01-04,Website,5,40.62,cancelled,203.1
918,409,2,2025-12-25,Website,1,40.62,completed,40.62
919,426,2,2025-02-24,eBay,5,40.62,completed,203.1
920,93,15,2025-02-14,eBay,5,64.05,refunded,320.25
921,471,7,2025-07-22,Website,4,112.57,refunded,450.28
922,226,4,2025-10-01,Amazon,2,58.85,completed,117.7
923,485,13,2025-10-07,eBay,4,21.93,completed,87.72
924,183,3,2025-12-13,eBay,3,87.18,completed,261.54
925,320,16,2025-10-12,Amazon,5,17.01,completed,85.05
926,132,2,2025-01-03,Offline Trade,1,40.62,cancelled,40.62
927,268,5,2025-02-13,eBay,5,111.48,completed,557.4
928,42,7,2025-04-19,Offline Trade,3,112.57,cancelled,337.71
929,440,16,2025-03-24,Amazon,2,17.01,completed,34.02
930,409,2,2025-05-10,Amazon,5,40.62,completed,203.1
931,270,3,2025-12-10,Website,2,87.18,cancelled,174.36
932,169,16,2025-11-27,Website,4,17.01,completed,68.04
933,421,4,2025-05-09,Website,1,58.85,completed,58.85
934,168,11,2025-09-07,eBay,5,42.45,completed,212.25
935,24,13,2025-12-10,Amazon,2,21.93,completed,43.86
936,4,15,2025-11-14,Website,3,64.05,completed,192.15
937,398,11,2025-09-06,Offline Trade,3,42.45,completed,127.35
938,402,1,2025-12-04,eBay,5,58.46,cancelled,292.3
939,328,9,2025-10-17,eBay,2,109.74,completed,219.48
940,370,8,2025-03-28,Website,4,68.99,completed,275.96
941,404,11,2025-04-24,Offline Trade,2,42.45,completed,84.9
942,407,9,2025-03-10,eBay,3,109.74,refunded,329.22
943,417,11,2025-08-17,eBay,4,42.45,completed,169.8
944,491,14,2025-10-10,Website,4,86.37,completed,345.48
945,220,12,2025-02-11,eBay,5,71.75,completed,358.75
946,430,2,2025-04-11,eBay,5,40.62,completed,203.1
947,320,11,2025-01-10,Website,1,42.45,cancelled,42.45
948,209,16,2025-07-27,Amazon,5,17.01,completed,85.05
949,208,5,2025-05-14,Offline Trade,5,111.48,completed,557.4
950,478,5,2025-07-20,Amazon,3,111.48,cancelled,334.44
951,333,11,2025-03-10,Offline Trade,3,42.45,cancelled,127.35
952,317,10,2025-02-16,Offline Trade,5,16.0,completed,80.0
953,271,9,2025-01-06,Amazon,5,109.74,cancelled,548.7
954,407,8,2025-09-21,Amazon,2,68.99,refunded,137.98
955,280,9,2025-04-02,Amazon,2,109.74,refunded,219.48
956,383,15,2025-01-21,Amazon,3,64.05,refunded,192.15
957,220,4,2025-02-02,eBay,2,58.85,completed,117.7
958,54,10,2025-01-22,Amazon,2,16.0,cancelled,32.0
959,220,3,2025-07-18,Offline Trade,3,87.18,refunded,261.54
960,312,2,2025-01-21,eBay,1,40.62,completed,40.62
961,104,1,2025-11-21,eBay,5,58.46,completed,292.3
962,156,15,2025-10-06,Amazon,5,64.05,refunded,320.25
963,372,6,2025-07-07,Website,4,78.01,cancelled,312.04
964,228,15,2025-07-12,Amazon,3,64.05,cancelled,192.15
965,392,9,2025-06-30,eBay,4,109.74,refunded,438.96
966,85,10,2025-11-06,Website,4,16.0,cancelled,64.0
967,482,7,2025-08-14,Amazon,2,112.57,completed,225.14
968,394,10,2025-09-21,eBay,1,16.0,completed,16.0
969,144,4,2025-04-06,Amazon,2,58.85,completed,117.7
970,68,13,2025-03-02,Amazon,5,21.93,refunded,109.65
971,38,10,2025-02-28,Offline Trade,3,16.0,refunded,48.0
972,414,12,2025-04-18,Amazon,4,71.75,refunded,287.0
973,434,9,2025-05-05,Website,1,109.74,completed,109.74
974,257,8,2025-10-31,Amazon,5,68.99,completed,344.95
975,10,8,2025-01-21,Amazon,5,68.99,completed,344.95
976,49,12,2025-05-13,Amazon,2,71.75,cancelled,143.5
977,80,1,2025-11-03,Website,4,58.46,completed,233.84
978,12,5,2025-04-21,Offline Trade,1,111.48,cancelled,111.48
979,148,6,2025-09-04,Amazon,4,78.01,completed,312.04
980,309,14,2025-11-04,Amazon,4,86.37,cancelled,345.48
981,379,16,2025-11-16,eBay,2,17.01,completed,34.02
982,391,4,2025-08-21,Website,3,58.85,completed,176.55
983,114,8,2025-07-17,Amazon,4,68.99,completed,275.96
984,327,1,2025-04-14,Offline Trade,1,58.46,completed,58.46
985,363,4,2025-02-19,Amazon,5,58.85,refunded,294.25
986,260,8,2025-11-04,Website,5,68.99,cancelled,344.95
987,22,14,2025-03-02,Website,5,86.37,refunded,431.85
988,26,15,2025-11-05,Website,2,64.05,refunded,128.1
989,53,13,2025-08-04,eBay,5,21.93,completed,109.65
990,72,11,2025-08-08,Amazon,5,42.45,refunded,212.25
991,447,1,2025-06-29,Website,4,58.46,refunded,233.84
992,81,2,2025-05-11,Offline Trade,2,40.62,completed,81.24
993,483,5,2025-05-26,Offline Trade,1,111.48,completed,111.48
994,415,13,2025-01-03,Website,2,21.93,cancelled,43.86
995,378,4,2025-03-02,Website,5,58.85,refunded,294.25
996,393,7,2025-12-19,eBay,2,112.57,refunded,225.14
997,295,2,2025-02-24,Amazon,3,40.62,refunded,121.86
998,116,15,2025-05-10,eBay,5,64.05,cancelled,320.25
999,4,5,2025-10-17,eBay,4,111.48,cancelled,445.92
1000,133,5,2025-12-15,Offline Trade,3,111.48,completed,334.44
1001,204,13,2025-10-10,Offline Trade,4,21.93,completed,87.72
1002,452,9,2025-10-14,Offline Trade,3,109.74,completed,329.22
1003,384,14,2025-10-23,eBay,3,86.37,refunded,259.11
1004,117,16,2025-12-04,Website,2,17.01,completed,34.02
1005,22,10,2025-12-25,Amazon,4,16.0,completed,64.0
1006,466,4,2025-09-18,Offline Trade,2,58.85,completed,117.7
1007,207,6,2025-11-11,Website,5,78.01,completed,390.05
1008,478,16,2025-11-22,Website,4,17.01,completed,68.04
1009,221,14,2025-08-30,Offline Trade,2,86.37,completed,172.74
1010,85,4,2025-05-15,Amazon,1,58.85,completed,58.85
1011,217,14,2025-11-08,Website,1,86.37,refunded,86.37
1012,367,5,2025-11-11,eBay,4,111.48,cancelled,445.92
1013,481,10,2025-03-31,Offline Trade,1,16.0,refunded,16.0
1014,63,9,2025-04-14,eBay,1,109.74,completed,109.74
1015,287,2,2025-11-03,Amazon,1,40.62,cancelled,40.62
1016,33,12,2025-12-12,Website,2,71.75,completed,143.5
1017,197,11,2025-12-02,Website,2,42.45,completed,84.9
1018,304,16,2025-05-22,Offline Trade,1,17.01,completed,17.01
1019,365,6,2025-07-27,Amazon,4,78.01,cancelled,312.04
1020,76,4,2025-12-27,Website,1,58.85,completed,58.85
1021,327,15,2025-05-26,eBay,5,64.05,completed,320.25
1022,138,9,2025-04-26,Amazon,3,109.74,refunded,329.22
1023,55,2,2025-10-22,Website,4,40.62,completed,162.48
1024,415,14,2025-07-28,Website,2,86.37,cancelled,172.74
1025,26,10,2025-09-15,eBay,1,16.0,completed,16.0
1026,270,2,2025-09-20,eBay,1,40.62,cancelled,40.62
1027,428,5,2025-05-09,Offline Trade,5,111.48,refunded,557.4
1028,253,10,2025-09-05,Amazon,5,16.0,completed,80.0
1029,456,3,2025-12-15,Offline Trade,4,87.18,cancelled,348.72
1030,408,8,2025-09-04,Website,1,68.99,completed,68.99
1031,418,13,2025-07-15,Amazon,1,21.93,completed,21.93
1032,362,5,2025-07-31,eBay,3,111.48,cancelled,334.44
1033,185,5,2025-01-05,eBay,5,111.48,completed,557.4
1034,97,3,2025-02-17,Offline Trade,3,87.18,completed,261.54
1035,413,13,2025-10-11,Amazon,1,21.93,refunded,21.93
1036,372,7,2025-07-01,Amazon,3,112.57,cancelled,337.71
1037,466,10,2025-04-04,Amazon,3,16.0,refunded,48.0
1038,111,9,2025-05-01,Amazon,2,109.74,completed,219.48
1039,443,12,2025-04-28,Amazon,2,71.75,completed,143.5
1040,62,13,2025-07-02,Amazon,5,21.93,completed,109.65
1041,365,10,2025-02-10,Offline Trade,1,16.0,cancelled,16.0
1042,434,16,2025-10-05,Website,1,17.01,refunded,17.01
1043,179,11,2025-11-14,eBay,3,42.45,refunded,127.35
1044,102,14,2025-05-21,Offline Trade,5,86.37,completed,431.85
1045,368,5,2025-05-24,Offline Trade,5,111.48,completed,557.4
1046,419,1,2025-03-07,Website,5,58.46,cancelled,292.3
1047,271,13,2025-09-02,Website,4,21.93,cancelled,87.72
1048,440,1,2025-07-21,Amazon,3,58.46,refunded,175.38
1049,427,2,2025-12-24,Offline Trade,1,40.62,completed,40.62
1050,99,10,2025-01-07,Amazon,1,16.0,refunded,16.0
1051,322,12,2025-02-21,eBay,5,71.75,completed,358.75
1052,148,7,2025-05-13,Amazon,5,112.57,cancelled,562.85
1053,248,16,2025-05-02,eBay,3,17.01,refunded,51.03
1054,101,4,2025-06-25,eBay,5,58.85,completed,294.25
1055,493,6,2025-08-06,Amazon,4,78.01,refunded,312.04
1056,448,15,2025-07-06,Offline Trade,3,64.05,completed,192.15
1057,218,9,2025-04-03,Amazon,4,109.74,cancelled,438.96
1058,185,7,2025-02-21,eBay,2,112.57,completed,225.14
1059,288,13,2025-08-10,Offline Trade,5,21.93,completed,109.65
1060,55,7,2025-03-18,Offline Trade,2,112.57,completed,225.14
1061,23,3,2025-08-04,Offline Trade,2,87.18,completed,174.36
1062,22,3,2025-10-01,eBay,5,87.18,refunded,435.9
1063,463,15,2025-05-09,Website,3,64.05,refunded,192.15
1064,317,2,2025-12-20,Amazon,1,40.62,completed,40.62
1065,368,10,2025-05-11,Offline Trade,2,16.0,completed,32.0
1066,251,5,2025-06-21,eBay,4,111.48,completed,445.92
1067,261,2,2025-10-14,eBay,3,40.62,completed,121.86
1068,380,2,2025-07-30,Website,1,40.62,completed,40.62
1069,160,16,2025-04-12,Amazon,5,17.01,completed,85.05
1070,341,11,2025-06-16,Offline Trade,3,42.45,refunded,127.35
1071,483,14,2025-07-15,eBay,1,86.37,refunded,86.37
1072,428,14,2025-03-27,eBay,2,86.37,refunded,172.74
1073,420,14,2025-10-20,Offline Trade,5,86.37,completed,431.85
1074,160,3,2025-03-24,eBay,1,87.18,completed,87.18
1075,291,2,2025-06-12,eBay,3,40.62,completed,121.86
1076,61,7,2025-11-27,Offline Trade,5,112.57,completed,562.85
1077,313,4,2025-07-05,Offline Trade,4,58.85,refunded,235.4
1078,117,1,2025-04-05,Website,2,58.46,completed,116.92
1079,260,2,2025-12-05,eBay,2,40.62,completed,81.24
1080,208,10,2025-03-27,Offline Trade,2,16.0,completed,32.0
1081,66,8,2025-02-02,Offline Trade,1,68.99,cancelled,68.99
1082,473,14,2025-01-14,Offline Trade,1,86.37,cancelled,86.37
1083,394,16,2025-02-23,eBay,1,17.01,cancelled,17.01
1084,423,13,2025-02-13,Offline Trade,2,21.93,completed,43.86
1085,414,15,2025-05-07,eBay,2,64.05,refunded,128.1
1086,319,15,2025-03-09,Amazon,2,64.05,completed,128.1
1087,193,7,2025-12-06,eBay,1,112.57,completed,112.57
1088,145,4,2025-08-28,eBay,4,58.85,cancelled,235.4
1089,102,3,2025-03-11,Amazon,4,87.18,cancelled,348.72
1090,262,8,2025-08-22,Offline Trade,5,68.99,cancelled,344.95
1091,309,9,2025-06-08,eBay,5,109.74,refunded,548.7
1092,443,5,2025-04-27,Website,5,111.48,refunded,557.4
1093,134,2,2025-07-07,Offline Trade,3,40.62,completed,121.86
1094,4,12,2025-06-05,Website,2,71.75,completed,143.5
1095,321,5,2025-03-11,eBay,5,111.48,completed,557.4
1096,183,11,2025-10-01,Website,4,42.45,refunded,169.8
1097,147,16,2025-06-03,Website,4,17.01,refunded,68.04
1098,276,5,2025-11-02,Amazon,3,111.48,completed,334.44
1099,314,11,2025-07-11,Amazon,5,42.45,refunded,212.25
1100,182,9,2025-08-12,Offline Trade,5,109.74,completed,548.7
1101,470,7,2025-11-27,Offline Trade,2,112.57,refunded,225.14
1102,344,12,2025-05-15,Website,2,71.75,refunded,143.5
1103,37,11,2025-09-22,eBay,2,42.45,completed,84.9
1104,298,2,2025-05-18,Offline Trade,5,40.62,completed,203.1
1105,285,2,2025-04-04,Amazon,1,40.62,completed,40.62
1106,111,11,2025-11-23,Offline Trade,1,42.45,cancelled,42.45
1107,249,4,2025-05-20,Offline Trade,4,58.85,completed,235.4
1108,293,7,2025-01-10,Amazon,3,112.57,completed,337.71
1109,161,14,2025-01-12,Amazon,5,86.37,completed,431.85
1110,376,8,2025-05-18,Amazon,3,68.99,refunded,206.97
1111,28,2,2025-04-30,Website,1,40.62,completed,40.62
1112,282,3,2025-09-10,Amazon,1,87.18,completed,87.18
1113,223,15,2025-06-09,Offline Trade,4,64.05,completed,256.2
1114,208,2,2025-12-23,Website,4,40.62,completed,162.48
1115,34,16,2025-03-16,Website,1,17.01,completed,17.01
1116,344,8,2025-02-06,Offline Trade,4,68.99,completed,275.96
1117,8,12,2025-05-09,Offline Trade,2,71.75,completed,143.5
1118,70,4,2025-05-08,Offline Trade,1,58.85,refunded,58.85
1119,17,15,2025-01-18,Amazon,2,64.05,refunded,128.1
1120,465,5,2025-09-24,Amazon,1,111.48,refunded,111.48
1121,493,14,2025-12-15,eBay,4,86.37,completed,345.48
1122,383,5,2025-11-19,Website,2,111.48,cancelled,222.96
1123,466,6,2025-03-04,eBay,5,78.01,refunded,390.05
1124,313,15,2025-04-12,eBay,3,64.05,completed,192.15
1125,274,12,2025-02-27,Amazon,2,71.75,refunded,143.5
1126,171,7,2025-01-08,Amazon,3,112.57,completed,337.71
1127,62,6,2025-03-03,Offline Trade,5,78.01,completed,390.05
1128,81,14,2025-01-22,Offline Trade,1,86.37,cancelled,86.37
1129,110,1,2025-07-10,Website,2,58.46,completed,116.92
1130,211,5,2025-09-13,Website,2,111.48,cancelled,222.96
1131,369,14,2025-11-17,Website,3,86.37,completed,259.11
1132,325,3,2025-11-27,Amazon,3,87.18,cancelled,261.54
1133,293,15,2025-03-06,Offline Trade,1,64.05,completed,64.05
1134,357,10,2025-10-13,eBay,3,16.0,refunded,48.0
1135,192,9,2025-01-11,Offline Trade,2,109.74,completed,219.48
1136,348,6,2025-05-09,Website,2,78.01,refunded,156.02
1137,356,15,2025-10-14,eBay,4,64.05,cancelled,256.2
1138,186,7,2025-04-08,Amazon,4,112.57,cancelled,450.28
1139,295,12,2025-06-15,Offline Trade,3,71.75,completed,215.25
1140,444,8,2025-10-11,Amazon,5,68.99,completed,344.95
1141,437,3,2025-03-21,Offline Trade,5,87.18,completed,435.9
1142,327,7,2025-10-05,eBay,3,112.57,refunded,337.71
1143,482,12,2025-11-23,Offline Trade,1,71.75,completed,71.75
1144,30,13,2025-11-14,eBay,1,21.93,cancelled,21.93
1145,345,7,2025-06-14,Website,2,112.57,cancelled,225.14
1146,221,6,2025-04-08,Offline Trade,4,78.01,cancelled,312.04
1147,313,14,2025-11-10,eBay,2,86.37,completed,172.74
1148,223,14,2025-11-25,eBay,4,86.37,completed,345.48
1149,392,16,2025-09-25,Website,1,17.01,completed,17.01
1150,171,12,2025-04-02,Website,2,71.75,completed,143.5
1151,472,4,2025-09-06,Amazon,1,58.85,completed,58.85
1152,103,1,2025-10-20,Offline Trade,1,58.46,refunded,58.46
1153,254,10,2025-11-16,eBay,5,16.0,completed,80.0
1154,88,10,2025-04-24,Website,3,16.0,completed,48.0
1155,131,14,2025-12-02,Offline Trade,2,86.37,completed,172.74
1156,168,6,2025-11-24,Website,4,78.01,completed,312.04
1157,293,8,2025-08-01,eBay,5,68.99,completed,344.95
1158,240,4,2025-05-17,Website,5,58.85,completed,294.25
1159,416,1,2025-02-09,Amazon,3,58.46,cancelled,175.38
1160,464,7,2025-02-21,Amazon,1,112.57,cancelled,112.57
1161,182,5,2025-04-08,Amazon,4,111.48,cancelled,445.92
1162,229,12,2025-10-19,Amazon,2,71.75,cancelled,143.5
1163,85,10,2025-08-01,Website,5,16.0,cancelled,80.0
1164,94,13,2025-12-12,Offline Trade,3,21.93,refunded,65.79
1165,435,4,2025-03-27,Amazon,1,58.85,cancelled,58.85
1166,51,10,2025-09-16,eBay,4,16.0,completed,64.0
1167,362,6,2025-11-04,Offline Trade,5,78.01,completed,390.05
1168,286,9,2025-10-09,eBay,3,109.74,completed,329.22
1169,348,3,2025-11-21,Offline Trade,4,87.18,completed,348.72
1170,259,5,2025-05-04,Amazon,5,111.48,refunded,557.4
1171,209,15,2025-05-11,eBay,5,64.05,refunded,320.25
1172,404,13,2025-07-23,Website,4,21.93,completed,87.72
1173,38,16,2025-11-02,Website,3,17.01,cancelled,51.03
1174,118,10,2025-06-04,Website,2,16.0,completed,32.0
1175,32,13,2025-04-20,eBay,2,21.93,completed,43.86
1176,347,7,2025-10-11,Amazon,3,112.57,completed,337.71
1177,296,13,2025-08-24,eBay,1,21.93,completed,21.93
1178,405,7,2025-05-16,eBay,2,112.57,cancelled,225.14
1179,366,16,2025-04-30,eBay,2,17.01,completed,34.02
1180,230,11,2025-10-20,Offline Trade,1,42.45,cancelled,42.45
1181,319,8,2025-02-09,eBay,2,68.99,refunded,137.98
1182,365,9,2025-09-07,Website,2,109.74,cancelled,219.48
1183,339,13,2025-01-20,Offline Trade,3,21.93,completed,65.79
1184,208,12,2025-06-21,eBay,1,71.75,refunded,71.75
1185,23,7,2025-03-03,Amazon,4,112.57,cancelled,450.28
1186,78,9,2025-11-21,Offline Trade,1,109.74,completed,109.74
1187,55,8,2025-09-26,Website,3,68.99,completed,206.97
1188,413,2,2025-10-17,Amazon,5,40.62,completed,203.1
1189,187,5,2025-12-24,Amazon,5,111.48,completed,557.4
1190,220,14,2025-12-11,Offline Trade,1,86.37,refunded,86.37
1191,46,1,2025-10-22,Website,5,58.46,completed,292.3
1192,162,2,2025-05-29,Offline Trade,4,40.62,completed,162.48
1193,442,12,2025-06-22,Website,2,71.75,refunded,143.5
1194,113,2,2025-01-26,Offline Trade,5,40.62,completed,203.1
1195,210,15,2025-07-24,Offline Trade,1,64.05,completed,64.05
1196,366,8,2025-09-04,Amazon,2,68.99,refunded,137.98
1197,220,7,2025-11-30,Amazon,4,112.57,cancelled,450.28
1198,44,10,2025-09-26,Amazon,5,16.0,completed,80.0
1199,65,7,2025-05-17,Offline Trade,1,112.57,completed,112.57
1200,313,3,2025-02-15,Website,5,87.18,refunded,435.9
1201,453,11,2025-07-07,eBay,4,42.45,completed,169.8
1202,424,5,2025-06-26,Website,3,111.48,completed,334.44
1203,322,14,2025-06-29,Offline Trade,2,86.37,cancelled,172.74
1204,44,15,2025-08-14,Website,2,64.05,completed,128.1
1205,452,6,2025-12-17,eBay,2,78.01,completed,156.02
1206,232,14,2025-02-27,Website,1,86.37,completed,86.37
1207,428,2,2025-03-17,eBay,5,40.62,completed,203.1
1208,420,15,2025-12-22,Website,3,64.05,completed,192.15
1209,282,14,2025-08-30,Website,4,86.37,completed,345.48
1210,481,5,2025-10-03,Amazon,2,111.48,completed,222.96
1211,406,8,2025-09-25,eBay,5,68.99,cancelled,344.95
1212,12,14,2025-11-15,Amazon,4,86.37,completed,345.48
1213,172,7,2025-10-26,Website,4,112.57,completed,450.28
1214,325,16,2025-01-31,eBay,2,17.01,completed,34.02
1215,241,15,2025-05-19,Website,5,64.05,refunded,320.25
1216,150,8,2025-02-04,Offline Trade,1,68.99,completed,68.99
1217,300,15,2025-02-25,Website,3,64.05,completed,192.15
1218,441,5,2025-04-29,Offline Trade,4,111.48,cancelled,445.92
1219,261,1,2025-06-11,Offline Trade,1,58.46,cancelled,58.46
1220,1,13,2025-02-15,Amazon,5,21.93,completed,109.65
1221,377,12,2025-08-23,Website,5,71.75,completed,358.75
1222,28,12,2025-09-29,eBay,2,71.75,completed,143.5
1223,385,4,2025-07-21,Amazon,4,58.85,completed,235.4
1224,15,6,2025-12-17,eBay,3,78.01,completed,234.03
1225,348,11,2025-05-01,eBay,3,42.45,completed,127.35
1226,339,12,2025-07-18,Website,3,71.75,cancelled,215.25
1227,433,8,2025-04-26,Amazon,3,68.99,completed,206.97
1228,85,13,2025-12-03,Amazon,4,21.93,completed,87.72
1229,217,14,2025-09-24,Amazon,4,86.37,refunded,345.48
1230,261,1,2025-10-21,Amazon,2,58.46,refunded,116.92
1231,420,1,2025-11-06,eBay,3,58.46,refunded,175.38
1232,41,1,2025-03-09,Amazon,5,58.46,completed,292.3
1233,263,12,2025-10-05,Amazon,5,71.75,completed,358.75
1234,203,6,2025-12-19,Amazon,3,78.01,refunded,234.03
1235,499,2,2025-12-02,Amazon,2,40.62,completed,81.24
1236,332,12,2025-10-13,Website,1,71.75,completed,71.75
1237,157,14,2025-03-16,Website,3,86.37,completed,259.11
1238,475,12,2025-07-30,eBay,4,71.75,refunded,287.0
1239,484,12,2025-03-19,Amazon,3,71.75,completed,215.25
1240,260,14,2025-04-05,Website,2,86.37,cancelled,172.74
1241,374,8,2025-05-17,Amazon,5,68.99,cancelled,344.95
1242,351,13,2025-04-29,Website,2,21.93,completed,43.86
1243,270,12,2025-12-19,Offline Trade,1,71.75,completed,71.75
1244,180,16,2025-11-06,Offline Trade,5,17.01,completed,85.05
1245,174,7,2025-07-18,Offline Trade,2,112.57,refunded,225.14
1246,140,5,2025-03-25,Amazon,2,111.48,completed,222.96
1247,386,8,2025-07-29,Website,1,68.99,completed,68.99
1248,338,15,2025-04-24,Amazon,4,64.05,completed,256.2
1249,231,3,2025-04-01,Offline Trade,1,87.18,cancelled,87.18
1250,245,6,2025-12-19,eBay,4,78.01,refunded,312.04
1251,248,4,2025-08-07,Offline Trade,2,58.85,completed,117.7
1252,293,14,2025-07-14,eBay,5,86.37,refunded,431.85
1253,383,1,2025-10-20,Website,5,58.46,cancelled,292.3
1254,320,2,2025-08-20,Offline Trade,1,40.62,completed,40.62
1255,357,9,2025-09-23,Offline Trade,2,109.74,completed,219.48
1256,197,5,2025-07-18,Website,5,111.48,completed,557.4
1257,157,6,2025-08-14,Offline Trade,3,78.01,completed,234.03
1258,440,16,2025-08-25,Amazon,3,17.01,refunded,51.03
1259,381,6,2025-11-10,Website,3,78.01,cancelled,234.03
1260,381,8,2025-08-26,Offline Trade,2,68.99,completed,137.98
1261,446,1,2025-02-27,Amazon,5,58.46,cancelled,292.3
1262,270,2,2025-03-11,Offline Trade,5,40.62,refunded,203.1
1263,110,10,2025-08-19,Website,3,16.0,completed,48.0
1264,387,14,2025-10-30,Amazon,4,86.37,refunded,345.48
1265,275,2,2025-05-09,eBay,1,40.62,completed,40.62
1266,296,1,2025-02-16,Website,1,58.46,refunded,58.46
1267,329,7,2025-02-13,Offline Trade,3,112.57,cancelled,337.71
1268,55,12,2025-03-23,Offline Trade,5,71.75,cancelled,358.75
1269,136,7,2025-01-23,Amazon,4,112.57,completed,450.28
1270,126,13,2025-12-04,Amazon,5,21.93,completed,109.65
1271,315,9,2025-04-02,Website,2,109.74,refunded,219.48
1272,97,13,2025-06-08,Offline Trade,3,21.93,completed,65.79
1273,471,10,2025-03-02,Amazon,2,16.0,completed,32.0
1274,393,8,2025-11-15,eBay,1,68.99,completed,68.99
1275,357,10,2025-09-12,Offline Trade,4,16.0,cancelled,64.0
1276,253,5,2025-11-08,Offline Trade,1,111.48,completed,111.48
1277,428,15,2025-10-29,Offline Trade,2,64.05,refunded,128.1
1278,481,11,2025-08-15,Website,4,42.45,cancelled,169.8
1279,184,1,2025-01-04,Amazon,5,58.46,cancelled,292.3
1280,282,8,2025-11-14,Amazon,3,68.99,completed,206.97
1281,215,11,2025-03-17,Website,2,42.45,completed,84.9
1282,26,3,2025-03-16,Website,1,87.18,cancelled,87.18
1283,473,8,2025-06-02,eBay,5,68.99,completed,344.95
1284,219,9,2025-02-25,Offline Trade,1,109.74,completed,109.74
1285,415,15,2025-12-11,eBay,2,64.05,cancelled,128.1
1286,335,15,2025-10-21,Amazon,5,64.05,refunded,320.25
1287,213,15,2025-07-04,Website,5,64.05,completed,320.25
1288,359,2,2025-06-15,eBay,3,40.62,refunded,121.86
1289,261,4,2025-08-07,Website,1,58.85,completed,58.85
1290,458,9,2025-03-10,Website,4,109.74,completed,438.96
1291,431,3,2025-09-27,Offline Trade,3,87.18,cancelled,261.54
1292,270,16,2025-12-23,Amazon,2,17.01,cancelled,34.02
1293,478,5,2025-02-25,Website,1,111.48,refunded,111.48
1294,54,15,2025-12-28,eBay,5,64.05,refunded,320.25
1295,256,15,2025-06-12,eBay,5,64.05,cancelled,320.25
1296,166,8,2025-11-16,eBay,5,68.99,completed,344.95
1297,116,7,2025-10-16,Offline Trade,5,112.57,cancelled,562.85
1298,232,13,2025-09-10,Amazon,4,21.93,cancelled,87.72
1299,454,2,2025-12-29,eBay,2,40.62,completed,81.24
1300,99,13,2025-03-02,Website,1,21.93,refunded,21.93
1301,268,15,2025-04-17,Offline Trade,1,64.05,refunded,64.05
1302,201,9,2025-06-20,eBay,1,109.74,cancelled,109.74
1303,350,14,2025-01-06,Amazon,2,86.37,completed,172.74
1304,367,11,2025-02-04,eBay,3,42.45,completed,127.35
1305,263,11,2025-10-09,eBay,5,42.45,completed,212.25
1306,465,16,2025-12-18,eBay,1,17.01,completed,17.01
1307,376,7,2025-10-19,Website,4,112.57,completed,450.28
1308,354,12,2025-06-19,eBay,2,71.75,refunded,143.5
1309,269,5,2025-01-19,Amazon,4,111.48,refunded,445.92
1310,406,3,2025-11-18,Offline Trade,2,87.18,cancelled,174.36
1311,360,3,2025-08-25,Offline Trade,3,87.18,completed,261.54
1312,97,12,2025-06-03,eBay,5,71.75,cancelled,358.75
1313,240,8,2025-01-10,Amazon,5,68.99,cancelled,344.95
1314,105,5,2025-07-01,Website,3,111.48,completed,334.44
1315,211,1,2025-01-16,eBay,3,58.46,refunded,175.38
1316,166,4,2025-03-26,Offline Trade,5,58.85,completed,294.25
1317,153,1,2025-03-01,eBay,5,58.46,completed,292.3
1318,387,15,2025-05-20,Offline Trade,1,64.05,completed,64.05
1319,124,3,2025-05-02,eBay,4,87.18,refunded,348.72
1320,379,8,2025-04-21,eBay,3,68.99,completed,206.97
1321,65,10,2025-07-11,Website,1,16.0,completed,16.0
